filename,class_name,source_video,timestamp_seconds,sharpness,brightness,sha256,split,box_count
mouse_v3_006_t005567.jpg,mouse,mouse_v3,5.567,4.61,137.72,95620693b090fe7564454cd9b6cccbada2fbbb6bfdb4d81b3d9bde84cf059715,train,1
mouse_v3_007_t006633.jpg,mouse,mouse_v3,6.633,7.15,146.35,6bc395f50d1010a79086a17ed04eb535938867c2ee671300d2a579e1970aa222,train,1
mouse_v3_008_t007167.jpg,mouse,mouse_v3,7.167,5.24,151.78,e097aa02b8d67cf868d15150e913deecc94fcb430edc5501e2e6011c2f0402b8,train,1
mouse_v3_009_t007967.jpg,mouse,mouse_v3,7.967,5.66,144.48,2d2e74b0d550d3ed0ced919ac8c5e3b3eb903bf554ab46350c51ae8a42018158,train,1
mouse_v3_010_t009700.jpg,mouse,mouse_v3,9.700,4.05,158.43,1fd43b433c9ff01ab7abacae66010dcb35964f76a6fda9be6d8f7a5bda4a90bb,val,1
mouse_v3_011_t010500.jpg,mouse,mouse_v3,10.500,5.71,159.61,33063e37e7691fc400b389edaa53edb47f71b39632171bea618c5bb50fa49da4,train,1
mouse_v3_012_t011433.jpg,mouse,mouse_v3,11.433,4.99,148.54,bb7e9fc4d8f4200f6360c3ffa022af9ac781b332359adba7b859bc7f28066213,train,1
mouse_v3_013_t012100.jpg,mouse,mouse_v3,12.100,5.93,146.08,beda45a4936523e5902c31aa96136f4d96639d29317c5244483814c4ebfe947b,train,1
mouse_v3_014_t012900.jpg,mouse,mouse_v3,12.900,8.75,148.64,28158af0ce2b791d0220fdbe15b882ce20867c83014c7a3ebdc605ee7005cad6,train,1
mouse_v3_015_t014100.jpg,mouse,mouse_v3,14.100,9.37,142.89,5fdfde07c5bda3abbabbd9c968009ce0e512a3cf268e305641abc254ad1c555d,train,1
mouse_v3_016_t014900.jpg,mouse,mouse_v3,14.900,12.98,161.11,856124b0fc4b44d269024593abc4a8540d9a78cd4c70ef3ce4f019c0de85e64a,test,1
mouse_v3_017_t015967.jpg,mouse,mouse_v3,15.967,11.99,160.04,56890330f76c59e062dac1f73780a16f54fd249e0de8f486498d31a8c2d0b488,val,1
mouse_v3_018_t016500.jpg,mouse,mouse_v3,16.500,11.11,154.46,91b56b3f31019b775abfbb7c5de34c2cf90504be6d84374a3c9d6af513c00406,test,1
mouse_v3_019_t017833.jpg,mouse,mouse_v3,17.833,12.43,150.48,c5518836c640c1666f5690311772a7cee76c8ac2ada1e1434ab5c3393ca34ebc,train,1
mouse_v3_020_t017967.jpg,mouse,mouse_v3,17.967,8.27,148.55,f544500a0fdbf213442281c0d5bca84a95342c26d351b5aaf76d8a1850cdebb5,test,1
mouse_v3_021_t019167.jpg,mouse,mouse_v3,19.167,6.93,150.74,39ea776d089783719d8662340532fc472e0d7ca97c2e64e4ef285b952973d5e1,val,1
mouse_v3_025_t023300.jpg,mouse,mouse_v3,23.300,5.08,135.92,db862687920c13e96d3524830311b9dc8fd95a2d2ca7df079b0852be50e88561,train,1
mouse_v3_026_t024233.jpg,mouse,mouse_v3,24.233,10.24,145.23,ee999d59e4af5623d2cbec584629853694e188878858429a3588143128e406be,train,1
mouse_v3_027_t024633.jpg,mouse,mouse_v3,24.633,8.52,146.34,6000589247859c9e3e676eaa7dac52be4dc0fa0b20851e1801a3d93557aee776,train,1
mouse_v3_028_t025833.jpg,mouse,mouse_v3,25.833,7.74,141.13,711d13fa071d119efd300a5b9121670d2bbd9865f105767edefa593270426153,train,1
mouse_v3_029_t026367.jpg,mouse,mouse_v3,26.367,9.87,149.95,43200884c7d81ebc72d41090fcd384d87f7b10d9f77dd865e9340314017e882f,train,1
mouse_v3_030_t027700.jpg,mouse,mouse_v3,27.700,8.57,141.54,dc170bec892992c31a27b09200d46a7288ee3c821aa5d9e84084a17c4c08b1d2,train,1
mouse_v3_031_t028500.jpg,mouse,mouse_v3,28.500,5.41,141.83,542201a426a57a455867da733fd9554f3530c9ce35df700d4142670cb91fb0b8,train,1
mouse_v3_032_t029033.jpg,mouse,mouse_v3,29.033,4.51,137.19,76066cbd56d87d31c18a0f366a95f10372cb916cf67509e1eb14f403123dbf07,train,1
